payload_id,name,year,type,mass_kg,orbit,owner_country,design_lifetime_years,operational_status,is_crewed,dry_mass_kg,power_watts,commercial
PL0000258,TESS-77,1973,Earth Observation,348.3,Interplanetary,USA,15.0,Operational,0,257.1,950.0,1
PL0000259,Intelsat-75,1972,Navigation,112.4,GTO,USA,7.0,Unknown,0,89.4,3898.0,0
PL0000260,Chandra-30,1990,Military,270.7,ISS,China,2.0,Unknown,0,171.4,281.0,0
PL0000261,NOAA-14,1968,Communications,554.0,GEO,Russia,10.0,Operational,0,306.5,250.0,1
PL0000262,Mars Odyssey-75,1998,Scientific,2551.6,Suborbital,USA,7.0,Retired,0,1629.7,1015.0,0
PL0000263,Globalstar-80,2000,Communications,293.3,Interplanetary,China,2.0,Operational,0,205.4,698.0,1
PL0000264,Express-9,2023,Communications,207.2,Interplanetary,USA,22.0,Retired,0,148.2,1132.0,1
PL0000265,ATV-21,2008,Navigation,1641.5,GTO,Europe,5.0,Operational,0,1104.0,553.0,0
PL0000266,Yamal-26,1959,Earth Observation,113.5,TLI,Other,7.0,Operational,0,63.3,1276.0,1
PL0000267,GPS-51,1994,Navigation,508.1,MEO,China,10.0,Failed,0,316.0,592.0,0
PL0000268,GOES-60,2000,Earth Observation,96.0,HEO,USA,5.0,Retired,0,64.9,1517.0,1
PL0000269,HTV-64,1989,Cubesat,7.6,HEO,Russia,29.0,Unknown,0,4.7,339.0,1
PL0000270,Perseverance-5,1974,Weather,10481.4,GTO,USA,13.0,Operational,0,7876.9,309.0,0
PL0000271,Skylab-93,2023,Earth Observation,181.6,ISS,Europe,4.0,Failed,0,107.4,347.0,1
PL0000272,Hubble-13,2015,Weather,6506.3,ISS,USA,17.0,Failed,0,4476.8,545.0,0
PL0000273,Chandrayaan-3,1963,Scientific,1591.4,SSO,China,9.0,Operational,0,1181.7,363.0,0
PL0000274,Mir Module-31,1995,Debris,21.0,TLI,USA,13.0,Retired,0,14.1,419.0,0
PL0000275,FengYun-87,2001,Navigation,173.8,ISS,USA,8.0,Retired,0,110.0,375.0,0
PL0000276,Perseverance-23,1984,Military,663.5,Suborbital,China,6.0,Retired,0,420.3,3009.0,0
PL0000277,Meteosat-84,1982,Technology Demo,2641.0,TLI,Other,12.0,Decayed,0,2108.3,790.0,1
PL0000278,Himawari-58,1982,Scientific,394.5,MEO,Russia,10.0,Operational,0,277.0,635.0,0
PL0000279,GOES-30,2012,Communications,2301.9,Interplanetary,Russia,5.0,Unknown,0,1524.3,3906.0,1
PL0000280,Progress-7,2005,Scientific,1714.5,SSO,China,28.0,Decayed,0,1247.2,890.0,0
PL0000281,Perseverance-14,1964,Military,234.3,ISS,Russia,3.0,Decayed,0,146.3,2827.0,0
PL0000282,Envisat-33,1962,Earth Observation,172.1,GTO,Europe,8.0,Operational,0,135.2,992.0,1
PL0000283,Soyuz-11,1964,Earth Observation,448.8,LEO,USA,7.0,Failed,0,348.4,1074.0,1
PL0000284,Meteosat-27,2018,Scientific,10.5,TLI,Europe,15.0,Operational,0,6.0,3235.0,0
PL0000285,Tiangong-8,1960,Communications,468.1,ISS,China,27.0,Operational,0,310.9,358.0,1
PL0000286,GOES-72,2009,Communications,107.7,Suborbital,USA,11.0,Retired,0,70.4,847.0,1
PL0000287,Teledesic-34,2018,Cubesat,119.2,GTO,USA,4.0,Operational,0,88.2,1369.0,1
PL0000288,Pleiades-86,2008,Debris,463.4,MEO,Europe,16.0,Failed,0,342.5,70.0,0
PL0000289,Juno-42,2017,Navigation,69.6,GTO,Russia,6.0,Operational,0,51.1,552.0,0
PL0000290,TESS-63,1988,Military,222.2,SSO,USA,3.0,Retired,0,151.2,243.0,0
PL0000291,Soyuz-87,1982,Scientific,297.7,HEO,Russia,7.0,Retired,0,192.6,293.0,0
PL0000292,Pioneer-34,1983,Military,623.4,GTO,Other,5.0,Retired,0,484.1,713.0,0
PL0000293,GOES-95,2017,Scientific,371.3,HEO,USA,6.0,Retired,0,252.7,137.0,0
PL0000294,Cosmos-44,1994,Scientific,3101.9,GEO,USA,23.0,Retired,0,2028.9,612.0,0
PL0000295,Cygnus-65,1999,Military,645.8,GEO,China,6.0,Decayed,0,408.5,1304.0,0
PL0000296,Perseverance-97,1998,Scientific,378.8,TLI,Europe,17.0,Unknown,0,241.4,417.0,0
PL0000297,Curiosity-18,1998,Navigation,242.2,GEO,USA,15.0,Unknown,0,151.5,835.0,0
PL0000298,Eutelsat-59,1988,Earth Observation,1491.2,ISS,USA,4.0,Retired,0,1022.7,668.0,1
PL0000299,NAVSTAR-41,1974,Earth Observation,138.9,LEO,Russia,6.0,Retired,0,98.4,10231.0,1
PL0000300,OneWeb-4,2001,Earth Observation,649.6,Interplanetary,Russia,5.0,Retired,0,397.6,930.0,1
PL0000301,Kepler-8,1986,Technology Demo,599.9,Suborbital,USA,9.0,Retired,0,475.4,879.0,1
PL0000302,Landsat-44,1971,Technology Demo,643.6,ISS,USA,12.0,Unknown,0,379.9,4296.0,1
PL0000303,Chandra-46,2011,Earth Observation,218.4,Interplanetary,Russia,26.0,Retired,0,173.4,318.0,1
PL0000304,Intelsat-98,1982,Human Transport,263.8,SSO,Russia,,Operational,1,169.6,5181.0,0
PL0000305,Starlink-27,2012,Earth Observation,545.3,MEO,China,2.0,Retired,0,412.5,667.0,1
PL0000306,Curiosity-18,1964,Military,96.9,MEO,China,2.0,Operational,0,56.7,2157.0,0
PL0000307,Globalstar-13,1993,Communications,131.4,TLI,China,30.0,Operational,0,96.7,492.0,1
PL0000308,Meteosat-40,2007,Military,1449.7,Suborbital,USA,14.0,Decayed,0,1061.6,424.0,0
PL0000309,TESS-75,1960,Earth Observation,37.2,GEO,China,6.0,Retired,0,26.9,723.0,1
PL0000310,Himawari-62,1991,Earth Observation,113.2,GTO,Europe,11.0,Retired,0,89.1,3376.0,1
PL0000311,Cosmos-17,1979,Military,1667.3,HEO,China,14.0,Retired,0,1086.9,602.0,0
PL0000312,Himawari-70,2016,Earth Observation,146.7,GEO,Russia,13.0,Operational,0,99.5,2893.0,1
PL0000313,Tiangong-54,2020,Navigation,72.1,Interplanetary,USA,13.0,Retired,0,55.1,1291.0,0
PL0000314,Mir Module-21,2004,Earth Observation,29.3,ISS,China,6.0,Operational,0,19.2,415.0,1
PL0000315,Pioneer-23,1967,Weather,123.7,GEO,Other,2.0,Failed,0,84.3,825.0,0
PL0000316,Yamal-76,1997,Communications,86.9,Interplanetary,USA,4.0,Decayed,0,59.6,5584.0,1
PL0000317,Globalstar-23,1991,Cubesat,1278.5,ISS,USA,19.0,Failed,0,865.9,3938.0,1
PL0000318,Iridium-83,2013,Space Station,55.5,ISS,Europe,8.0,Retired,0,39.6,240.0,0
PL0000319,Himawari-44,2018,Navigation,99.7,TLI,USA,10.0,Retired,0,69.6,3304.0,0
PL0000320,Chandra-27,2016,Communications,134.9,GEO,USA,13.0,Retired,0,75.2,678.0,1
PL0000321,Starlink-92,1972,Military,231.3,Interplanetary,Europe,5.0,Operational,0,136.1,867.0,0
PL0000322,Chandrayaan-47,1989,Scientific,106.5,GTO,Russia,3.0,Operational,0,66.1,539.0,0
PL0000323,Cassini-68,1979,Earth Observation,267.3,Suborbital,India,9.0,Retired,0,207.9,639.0,1
PL0000324,NAVSTAR-15,2019,Cargo Resupply,122.3,HEO,Russia,,Retired,0,84.7,1574.0,0
PL0000325,Intelsat-64,2020,Scientific,594.9,MEO,Russia,8.0,Operational,0,459.0,1865.0,0
PL0000326,New Horizons-4,1979,Human Transport,163.5,HEO,Russia,,Operational,1,95.6,273.0,0
PL0000327,Globalstar-12,1965,Scientific,102.5,GEO,Europe,17.0,Decayed,0,59.9,86.0,0
PL0000328,Intelsat-37,2003,Scientific,211.3,Interplanetary,Europe,10.0,Operational,0,149.4,80.0,0
PL0000329,O3b-75,1986,Weather,93.1,LEO,China,13.0,Decayed,0,57.1,3208.0,0
PL0000330,Mangalyaan-27,1959,Scientific,216.5,SSO,Other,12.0,Retired,0,156.6,827.0,0
PL0000331,ATV-85,2007,Space Station,57.3,HEO,China,8.0,Operational,0,41.9,164.0,0
PL0000332,O3b-86,2006,Earth Observation,2745.6,GTO,Other,9.0,Operational,0,1821.3,181.0,1
PL0000333,Mangalyaan-84,1971,Weather,1122.4,MEO,China,8.0,Operational,0,792.0,1835.0,0
PL0000334,GOES-25,1970,Scientific,1270.9,GEO,China,8.0,Operational,0,871.5,339.0,0
PL0000335,SES-13,1985,Scientific,211.5,TLI,Russia,8.0,Failed,0,144.8,1056.0,0
PL0000336,NOAA-88,1970,Technology Demo,38.8,SSO,Russia,6.0,Operational,0,25.2,973.0,1
PL0000337,Curiosity-77,1997,Communications,503.7,GTO,China,8.0,Decayed,0,283.7,1009.0,1
PL0000338,Eutelsat-23,1967,Military,184.4,Suborbital,India,3.0,Operational,0,116.1,148.0,0
PL0000339,Sentinel-48,1981,Communications,55.9,MEO,Other,7.0,Operational,0,42.1,358.0,1
PL0000340,GPS-89,1974,Earth Observation,407.1,HEO,Russia,22.0,Retired,0,264.2,63.0,1
PL0000341,Kepler-65,1989,Earth Observation,688.9,Suborbital,Russia,7.0,Decayed,0,384.7,89.0,1
PL0000342,Molniya-83,1994,Communications,683.4,ISS,Russia,15.0,Retired,0,510.6,877.0,1
PL0000343,Cassini-92,1974,Cargo Resupply,615.9,Suborbital,Other,,Operational,0,369.0,454.0,0
PL0000344,Astra-32,2001,Navigation,88.6,ISS,USA,5.0,Retired,0,58.9,1460.0,0
PL0000345,Spitzer-98,1965,Communications,477.9,GTO,USA,5.0,Retired,0,318.0,1064.0,1
PL0000346,Soyuz-43,2002,Navigation,1358.8,LEO,China,14.0,Decayed,0,937.5,804.0,0
PL0000347,WorldView-92,2016,Scientific,131.1,HEO,China,3.0,Retired,0,84.3,619.0,0
PL0000348,Tiangong-77,1993,Earth Observation,41.1,ISS,China,1.0,Operational,0,26.3,607.0,1
PL0000349,Cosmos-11,2005,Communications,1190.7,MEO,USA,25.0,Unknown,0,695.0,1232.0,1
PL0000350,New Horizons-52,2012,Earth Observation,87.5,Interplanetary,USA,2.0,Operational,0,55.8,253.0,1
PL0000351,Himawari-90,1963,Cargo Resupply,89.5,HEO,USA,,Retired,0,51.0,1077.0,0
PL0000352,Cassini-91,1974,Scientific,238.9,GTO,China,15.0,Retired,0,155.3,4566.0,0
PL0000353,OneWeb-16,1972,Weather,46.7,TLI,China,6.0,Retired,0,25.8,160.0,0
PL0000354,Progress-78,1958,Scientific,474.9,HEO,Russia,3.0,Retired,0,326.3,414.0,0
PL0000355,Landsat-35,1989,Technology Demo,44.3,MEO,USA,19.0,Retired,0,32.5,742.0,1
PL0000356,O3b-95,1959,Communications,331.2,HEO,Russia,4.0,Unknown,0,206.9,90.0,1
PL0000357,Perseverance-42,1978,Earth Observation,53.6,TLI,USA,14.0,Operational,0,33.2,975.0,1
PL0000358,Cassini-21,1987,Scientific,2752.3,GTO,USA,26.0,Operational,0,1541.1,175.0,0
PL0000359,Skylab-95,1960,Earth Observation,228.1,MEO,Russia,15.0,Decayed,0,127.6,1422.0,1
PL0000360,Soyuz-17,2002,Space Station,157.6,Interplanetary,China,2.0,Operational,0,88.5,1107.0,0
PL0000361,OneWeb-22,2015,Scientific,87.1,GEO,USA,11.0,Operational,0,53.4,369.0,0
PL0000362,GPS-70,1987,Military,759.9,Interplanetary,Japan,30.0,Operational,0,538.1,121.0,0
PL0000363,TESS-20,2010,Earth Observation,56.6,HEO,Europe,14.0,Operational,0,42.2,1268.0,1
PL0000364,Teledesic-27,2023,Scientific,139.0,SSO,India,30.0,Decayed,0,108.2,165.0,0
PL0000365,OneWeb-18,1994,Military,546.1,GTO,China,30.0,Retired,0,416.4,406.0,0
PL0000366,Intelsat-61,2020,Debris,414.3,SSO,USA,11.0,Retired,0,308.0,893.0,0
PL0000367,SPOT-78,1976,Debris,91.4,Suborbital,USA,11.0,Operational,0,50.5,1943.0,0
PL0000368,Intelsat-32,2021,Communications,29.1,TLI,Russia,11.0,Failed,0,19.5,56.0,1
PL0000369,Pioneer-4,1966,Military,159.6,LEO,Europe,4.0,Retired,0,113.5,401.0,0
PL0000370,Meteosat-59,1963,Communications,1075.8,Interplanetary,China,8.0,Failed,0,736.4,628.0,1
PL0000371,New Horizons-30,1998,Human Transport,251.9,Suborbital,USA,,Decayed,1,144.3,819.0,0
PL0000372,New Horizons-93,2006,Earth Observation,226.7,Suborbital,China,4.0,Retired,0,133.6,2644.0,1
PL0000373,Yamal-25,2022,Communications,14.2,ISS,Russia,8.0,Retired,0,9.5,1430.0,1
PL0000374,Voyager-14,1990,Military,394.5,GTO,China,12.0,Operational,0,291.5,187.0,0
PL0000375,NAVSTAR-95,2006,Earth Observation,283.1,MEO,USA,2.0,Decayed,0,205.0,821.0,1
PL0000376,FengYun-83,1964,Scientific,55.4,Interplanetary,Russia,5.0,Operational,0,33.7,329.0,0
PL0000377,Globalstar-55,1981,Debris,682.5,MEO,Europe,27.0,Operational,0,433.6,5263.0,0
PL0000378,Intelsat-74,1999,Earth Observation,189.4,Interplanetary,USA,11.0,Operational,0,124.8,268.0,1
PL0000379,Meteosat-58,2007,Weather,169.8,TLI,Russia,4.0,Retired,0,129.2,194.0,0
PL0000380,Himawari-11,1989,Navigation,47.3,SSO,Russia,4.0,Operational,0,28.9,481.0,0
PL0000381,NOAA-11,2004,Navigation,133.0,Suborbital,USA,5.0,Decayed,0,74.1,2768.0,0
PL0000382,O3b-85,1978,Navigation,64.5,TLI,India,8.0,Decayed,0,40.2,895.0,0
PL0000383,Iridium-92,1968,Communications,53.1,Suborbital,Russia,11.0,Decayed,0,38.3,471.0,1
PL0000384,Voyager-6,1985,Communications,22.2,HEO,USA,30.0,Operational,0,13.5,459.0,1
PL0000385,Envisat-88,2018,Navigation,168.9,GEO,USA,6.0,Retired,0,107.8,1790.0,0
PL0000386,Himawari-35,2012,Communications,14306.3,GTO,Russia,11.0,Operational,0,10103.5,918.0,1
PL0000387,Pleiades-39,1973,Scientific,769.6,MEO,Other,4.0,Operational,0,520.0,565.0,0
PL0000388,Pioneer-24,1992,Earth Observation,5905.1,Suborbital,USA,16.0,Failed,0,3727.8,350.0,1
PL0000389,GOES-83,1984,Communications,487.4,TLI,USA,6.0,Retired,0,286.8,2441.0,1
PL0000390,Teledesic-98,1999,Technology Demo,15.3,GTO,China,2.0,Unknown,0,9.4,1386.0,1
PL0000391,Eutelsat-82,1970,Weather,423.2,Suborbital,USA,10.0,Decayed,0,295.1,251.0,0
PL0000392,O3b-26,1981,Military,502.0,MEO,China,3.0,Unknown,0,293.6,1369.0,0
PL0000393,Himawari-54,1974,Scientific,105.5,TLI,China,18.0,Retired,0,80.8,501.0,0
PL0000394,TESS-86,2011,Military,327.8,TLI,Russia,4.0,Operational,0,258.5,580.0,0
PL0000395,Cosmos-66,2002,Navigation,82.7,ISS,Russia,7.0,Retired,0,56.0,547.0,0
PL0000396,Pioneer-44,1975,Technology Demo,377.8,HEO,USA,5.0,Operational,0,267.7,2495.0,1
PL0000397,NOAA-51,2018,Communications,833.2,TLI,Europe,6.0,Operational,0,557.8,449.0,1
PL0000398,OneWeb-25,2018,Earth Observation,99.7,HEO,Russia,6.0,Operational,0,64.4,1187.0,1
PL0000399,Kepler-19,2004,Military,1835.4,HEO,Russia,8.0,Operational,0,1210.8,808.0,0
PL0000400,GPS-65,2016,Weather,61.2,GEO,USA,14.0,Decayed,0,46.5,280.0,0
PL0000401,Intelsat-7,1999,Navigation,13.2,HEO,Russia,3.0,Operational,0,8.3,231.0,0
PL0000402,Chandra-57,1976,Communications,734.0,Suborbital,USA,11.0,Decayed,0,407.3,714.0,1
PL0000403,Cygnus-46,2013,Cargo Resupply,166.3,MEO,USA,,Retired,0,91.8,4259.0,0
PL0000404,Skylab-38,1982,Scientific,2207.2,GTO,China,6.0,Retired,0,1242.8,383.0,0
PL0000405,Kepler-39,2010,Navigation,85.3,GTO,USA,12.0,Operational,0,49.7,786.0,0
PL0000406,Juno-87,2000,Earth Observation,220.8,LEO,USA,4.0,Failed,0,126.4,868.0,1
PL0000407,FengYun-94,2009,Debris,1627.8,SSO,USA,21.0,Decayed,0,1249.5,710.0,0
PL0000408,Pleiades-48,1960,Communications,895.1,HEO,USA,13.0,Retired,0,515.8,2242.0,1
PL0000409,Teledesic-84,1974,Scientific,555.4,GTO,Russia,15.0,Retired,0,350.3,243.0,0
PL0000410,Cassini-25,1974,Earth Observation,109.9,GEO,India,13.0,Failed,0,86.3,884.0,1
PL0000411,Chandra-94,1977,Earth Observation,185.6,Suborbital,China,5.0,Retired,0,130.9,1975.0,1
PL0000412,Express-57,1981,Cargo Resupply,97.7,GTO,China,,Operational,0,74.5,524.0,0
PL0000413,WorldView-13,2005,Space Station,203.7,Interplanetary,India,16.0,Retired,0,150.7,923.0,0
PL0000414,O3b-48,1995,Military,372.2,ISS,Europe,12.0,Retired,0,211.6,966.0,0
PL0000415,Kepler-47,1973,Weather,138.8,MEO,Russia,7.0,Operational,0,105.4,257.0,0
PL0000416,Chandrayaan-49,1965,Cubesat,7175.3,GEO,Other,6.0,Operational,0,5257.5,386.0,1
PL0000417,Perseverance-66,1984,Communications,902.6,SSO,USA,20.0,Retired,0,532.4,677.0,1
PL0000418,Molniya-8,2021,Earth Observation,295.4,SSO,USA,4.0,Operational,0,209.4,275.0,1
PL0000419,Globalstar-61,2008,Military,36.7,Suborbital,USA,4.0,Retired,0,25.8,122.0,0
PL0000420,Iridium-7,2009,Weather,607.7,GEO,USA,8.0,Retired,0,419.3,124.0,0
PL0000421,Chandrayaan-8,2013,Communications,947.5,TLI,Russia,21.0,Operational,0,586.5,611.0,1
PL0000422,Cosmos-85,2021,Communications,71.0,ISS,USA,7.0,Retired,0,41.6,180.0,1
PL0000423,Chandrayaan-30,1983,Earth Observation,75.6,Suborbital,USA,4.0,Operational,0,55.6,210.0,1
PL0000424,Cassini-42,1984,Scientific,172.5,ISS,Other,12.0,Retired,0,127.3,693.0,0
PL0000425,Hubble-91,1986,Communications,441.7,GEO,USA,2.0,Operational,0,248.2,252.0,1
PL0000426,Starlink-5,1999,Military,499.3,ISS,USA,5.0,Decayed,0,351.8,126.0,0
PL0000427,ISS Module-14,1988,Human Transport,425.3,HEO,China,,Operational,1,242.4,722.0,0
PL0000428,SPOT-92,2016,Earth Observation,1107.2,Suborbital,Russia,3.0,Retired,0,844.7,498.0,1
PL0000429,FengYun-74,1972,Earth Observation,213.1,Interplanetary,Russia,10.0,Operational,0,146.6,252.0,1
PL0000430,Intelsat-91,1961,Scientific,1860.3,GTO,USA,5.0,Operational,0,1165.8,2489.0,0
PL0000431,ISS Module-12,2013,Communications,1882.4,SSO,China,12.0,Retired,0,1035.6,1720.0,1
PL0000432,Sentinel-5,1997,Earth Observation,564.2,Interplanetary,Russia,7.0,Operational,0,335.0,1906.0,1
PL0000433,Chandrayaan-84,2015,Communications,2859.6,HEO,Other,20.0,Retired,0,2218.9,1440.0,1
PL0000434,Yamal-40,1987,Military,24.6,ISS,Russia,2.0,Operational,0,15.0,7611.0,0
PL0000435,Pleiades-24,1962,Technology Demo,743.5,ISS,Other,8.0,Operational,0,559.3,243.0,1
PL0000436,Mir Module-40,1957,Military,94.3,LEO,USA,1.0,Operational,0,69.3,627.0,0
PL0000437,ISS Module-87,1964,Earth Observation,1573.7,HEO,Japan,9.0,Retired,0,1141.3,149.0,1
PL0000438,Astra-22,2021,Navigation,176.6,LEO,Russia,4.0,Retired,0,102.3,428.0,0
PL0000439,Starlink-74,1961,Military,526.4,HEO,China,6.0,Operational,0,307.2,2057.0,0
PL0000440,Tiangong-91,1958,Scientific,193.7,GTO,Russia,5.0,Operational,0,119.1,8018.0,0
PL0000441,Perseverance-28,1967,Earth Observation,217.9,Interplanetary,USA,11.0,Retired,0,146.3,295.0,1
PL0000442,Meteosat-97,1988,Earth Observation,387.2,ISS,Russia,5.0,Retired,0,294.4,1333.0,1
PL0000443,Webb-6,1987,Technology Demo,66.6,MEO,Russia,3.0,Operational,0,46.0,169.0,1
PL0000444,OneWeb-93,2009,Earth Observation,275.3,LEO,China,5.0,Operational,0,192.8,2075.0,1
PL0000445,O3b-86,2013,Scientific,50.9,MEO,Europe,5.0,Operational,0,37.9,982.0,0
PL0000446,SPOT-28,1984,Earth Observation,29.9,HEO,China,10.0,Decayed,0,18.1,800.0,1
PL0000447,Hubble-39,2024,Earth Observation,33.7,ISS,China,7.0,Decayed,0,22.0,2005.0,1
PL0000448,Progress-60,2024,Military,62.9,HEO,Europe,19.0,Operational,0,37.9,368.0,0
PL0000449,Progress-51,1984,Military,205.2,SSO,USA,2.0,Operational,0,115.8,521.0,0
PL0000450,Voyager-51,2003,Scientific,76.8,SSO,USA,5.0,Retired,0,44.8,618.0,0
PL0000451,SPOT-54,1981,Communications,11.9,GEO,Other,8.0,Operational,0,8.0,100.0,1
PL0000452,Meteosat-20,1995,Communications,33.5,TLI,China,5.0,Retired,0,23.9,115.0,1
PL0000453,Iridium-44,1993,Technology Demo,42.9,GTO,Europe,22.0,Retired,0,33.3,829.0,1
PL0000454,Soyuz-81,1973,Earth Observation,53.2,SSO,USA,10.0,Retired,0,39.1,1800.0,1
PL0000455,Landsat-74,1970,Military,38.1,TLI,Russia,4.0,Decayed,0,23.1,40.0,0
PL0000456,Progress-55,1990,Space Station,139.1,TLI,Europe,8.0,Operational,0,103.3,353.0,0
PL0000457,Chandrayaan-55,2021,Communications,59.1,GEO,India,3.0,Operational,0,46.8,395.0,1
PL0000458,Juno-97,1986,Communications,24.0,TLI,USA,8.0,Decayed,0,15.2,11226.0,1
PL0000459,Intelsat-80,1991,Navigation,81.9,MEO,USA,4.0,Retired,0,52.4,263.0,0
PL0000460,GOES-85,2018,Communications,184.2,SSO,China,7.0,Retired,0,115.4,1527.0,1
PL0000461,Meteosat-71,1966,Military,1571.9,MEO,USA,9.0,Operational,0,978.1,716.0,0
PL0000462,Mangalyaan-51,1977,Scientific,543.0,SSO,Russia,1.0,Retired,0,403.1,269.0,0
PL0000463,Astra-97,1980,Communications,152.5,Suborbital,Russia,4.0,Unknown,0,106.5,917.0,1
PL0000464,Cassini-20,1973,Navigation,295.0,Interplanetary,China,9.0,Failed,0,216.5,681.0,0
PL0000465,Cassini-69,1968,Technology Demo,44.7,ISS,Russia,7.0,Operational,0,27.2,341.0,1
PL0000466,Progress-78,1993,Military,948.2,GTO,Other,6.0,Retired,0,587.1,3951.0,0
PL0000467,Voyager-80,1958,Earth Observation,1178.2,GEO,Other,9.0,Retired,0,696.3,244.0,1
PL0000468,Tiangong-98,1976,Earth Observation,1262.9,LEO,Japan,12.0,Retired,0,935.7,605.0,1
PL0000469,Chandrayaan-48,1982,Earth Observation,243.0,Interplanetary,Other,6.0,Unknown,0,159.6,265.0,1
PL0000470,Curiosity-8,1994,Scientific,259.4,LEO,India,8.0,Retired,0,199.0,1090.0,0
PL0000471,WorldView-46,2024,Space Station,29.6,GTO,Europe,8.0,Decayed,0,23.1,311.0,0
PL0000472,WorldView-61,2000,Navigation,129.6,MEO,Other,11.0,Retired,0,72.6,1293.0,0
PL0000473,Iridium-52,1961,Military,55.0,GTO,Other,6.0,Failed,0,42.0,456.0,0
PL0000474,Globalstar-38,1995,Military,215.8,SSO,Other,6.0,Operational,0,129.6,2087.0,0
PL0000475,Mars Odyssey-21,1981,Communications,54.5,HEO,China,3.0,Decayed,0,31.4,633.0,1
PL0000476,Teledesic-40,1983,Navigation,2371.8,HEO,China,18.0,Operational,0,1529.9,882.0,0
PL0000477,WorldView-94,1996,Earth Observation,104.5,ISS,USA,21.0,Retired,0,64.3,390.0,1
PL0000478,Spitzer-58,1997,Scientific,67.2,GEO,USA,11.0,Operational,0,53.3,410.0,0
PL0000479,Dragon-96,1981,Scientific,402.2,TLI,USA,30.0,Operational,0,248.5,459.0,0
PL0000480,Landsat-81,2010,Communications,356.0,MEO,Russia,4.0,Operational,0,252.4,1614.0,1
PL0000481,Cosmos-79,1984,Military,6.6,GTO,Russia,7.0,Decayed,0,4.6,4090.0,0
PL0000482,ATV-95,1971,Military,262.0,HEO,China,8.0,Operational,0,145.7,987.0,0
PL0000483,Cygnus-9,2023,Communications,107.0,Suborbital,Russia,4.0,Operational,0,83.9,985.0,1
PL0000484,Juno-54,2020,Space Station,2257.3,Suborbital,China,7.0,Retired,0,1755.2,2650.0,0
PL0000485,GOES-87,1960,Earth Observation,208.1,SSO,China,12.0,Operational,0,130.7,1187.0,1
PL0000486,Express-75,2004,Navigation,312.6,HEO,China,20.0,Retired,0,228.2,374.0,0
PL0000487,Pleiades-34,2004,Communications,5975.2,LEO,USA,4.0,Retired,0,4704.7,526.0,1
PL0000488,GOES-37,2021,Technology Demo,338.9,HEO,Russia,19.0,Retired,0,244.3,545.0,1
PL0000489,TESS-80,2004,Military,37.1,TLI,China,13.0,Failed,0,28.7,401.0,0
PL0000490,ATV-27,1960,Scientific,33.8,Interplanetary,Russia,9.0,Operational,0,26.6,1197.0,0
PL0000491,Intelsat-73,2000,Military,218.5,Interplanetary,China,8.0,Decayed,0,129.3,1454.0,0
PL0000492,Astra-51,1985,Military,812.0,HEO,Europe,6.0,Retired,0,485.0,890.0,0
PL0000493,New Horizons-57,1985,Space Station,47.5,SSO,Japan,2.0,Retired,0,36.7,3608.0,0
PL0000494,Starlink-27,1973,Earth Observation,603.6,MEO,USA,11.0,Retired,0,377.6,1552.0,1
PL0000495,Pioneer-45,1962,Cargo Resupply,61.1,TLI,China,,Operational,0,33.9,211.0,0
PL0000496,Tiangong-77,1978,Debris,298.3,HEO,Europe,4.0,Unknown,0,208.8,3439.0,0
PL0000497,Soyuz-9,1991,Earth Observation,1631.7,ISS,Russia,2.0,Retired,0,1303.9,1021.0,1
PL0000498,Molniya-19,1958,Scientific,78.1,LEO,Russia,8.0,Operational,0,59.7,4000.0,0
PL0000499,Chandra-70,1959,Earth Observation,1225.2,Interplanetary,Other,9.0,Operational,0,883.4,534.0,1
PL0000500,Hubble-13,2009,Communications,470.7,Interplanetary,USA,6.0,Failed,0,326.1,2233.0,1
PL0000501,SPOT-83,1993,Cargo Resupply,295.3,HEO,USA,,Retired,0,203.5,714.0,0
PL0000502,Kepler-83,1962,Navigation,88.0,GTO,Russia,9.0,Operational,0,48.7,250.0,0
PL0000503,Himawari-97,2022,Military,706.8,ISS,USA,11.0,Operational,0,421.9,143.0,0
PL0000504,O3b-82,1989,Scientific,128.3,MEO,Russia,10.0,Operational,0,70.9,7419.0,0
PL0000505,Pleiades-16,1998,Cargo Resupply,81.3,SSO,Russia,,Operational,0,49.1,1118.0,0
PL0000506,NOAA-39,1959,Communications,433.2,Interplanetary,USA,6.0,Unknown,0,332.9,1654.0,1
PL0000507,Voyager-61,2011,Cubesat,899.2,TLI,China,3.0,Operational,0,679.1,289.0,1
PL0000508,GOES-55,2001,Military,691.1,MEO,USA,4.0,Retired,0,408.7,2907.0,0
PL0000509,Mir Module-30,1975,Communications,128.1,GTO,Europe,10.0,Retired,0,100.4,302.0,1
PL0000510,Spitzer-79,1962,Military,33.5,Suborbital,China,10.0,Retired,0,20.2,490.0,0
PL0000511,Envisat-21,1965,Military,89.0,ISS,USA,9.0,Operational,0,68.2,453.0,0
PL0000512,Eutelsat-83,1990,Earth Observation,43.4,Suborbital,USA,8.0,Operational,0,29.0,1274.0,1
PL0000513,Voyager-51,1991,Communications,1121.8,ISS,Other,12.0,Decayed,0,844.6,2496.0,1
PL0000514,Cassini-1,2020,Earth Observation,159.9,GTO,Europe,1.0,Retired,0,97.0,210.0,1
PL0000515,Tiangong-64,1998,Navigation,46.6,Interplanetary,USA,27.0,Failed,0,30.8,513.0,0
PL0000516,Envisat-57,2014,Earth Observation,133.5,MEO,Russia,2.0,Decayed,0,78.5,184.0,1
